year,quarter,speaker,sentence,financial_terms,is_citi_member,Mentions Capital Adequacy & Buffers,Capital Adequacy & Buffers phrase,Mentions Liquidity,Liquidity phrase,Mentions Credit Risk & Loan Quality,Credit Risk & Loan Quality phrase,Mentions Stress Testing & Scenario Planning,Stress Testing & Scenario Planning phrase,Mentions Supervisory & Regulatory References,Supervisory & Regulatory References phrase,Mentions Regulators,Regulators phrase,Mentions Frameworks,Frameworks phrase,Mentions Internal Metrics,Internal Metrics phrase
2021,Q4,Jane Fraser,"Now, turning to earnings, we had a decent end to 2021.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"As you can see on slide 2, we closed out the quarter with net income of $3.2 billion and EPS of $1.46.","billion, , net income",yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,That includes a $1.2 billion hit to EBIT primarily related to the winddown of our Korean consumer business.,billion,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"Excluding those impacts, our net income would be $4.2 billion with an EPS of $1.99.","billion, , net income",yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,Our net income for the full year of $22 billion reflects an improved credit environment and we had a resulting RoTCE of 13.4%.,"billion, net income",yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"In ICG, we had another strong quarter in Investment Banking and gained share for the year in M&A, and we continued to make significant investments in talent and we see a very solid pipeline of transactions ahead of us.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"Now, while we could have had a better balanced performance in Fixed Income in the quarter, equities finished 2021 up 25% for the year.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"The rebound TTS is seeing in trade flows and cash volumes wasn't quite enough to offset the current rate environment, but it bodes well for 2022.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"Indeed, we think the cycle has turned for this business and it is poised to benefit as monetary policy changes and growth accelerates.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"You've heard Mark and I talk about improving the revenue mix of our Institutional businesses as a priority, and it's yielding results with another quarter of strong momentum in fee growth across products.",revenue,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,Lots of our consumer businesses are still weathering COVID disruptive impact on customer behavior.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"In the US, strong purchase sales continued to be offset by elevated payment rates, but we did see loans increase in Branded Cards this quarter.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"Deposits and AUM continued to grow, with digital deposits up nearly 20% for the full year.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"For the year, we returned nearly $12 billion in capital to our shareholders and we grew our tangible book value per share by 7% to $79.16.","billion, ",yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,We ended the year with a CET1 ratio of 12.2% on a standardized basis as we built the capital needed to absorb the impact of SA-CCR.,cet1,yes,Yes,cet1,No,,No,,No,,No,,No,,No,,Yes,cet1 ratio
2021,Q4,Jane Fraser,"Now, keep in mind that regulatory change didn't take effect until January 1.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"While this caused us to temporarily pause our stock buybacks, we will resume buybacks this quarter now that that impact has been addressed.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"Finally, as slide 3 shows, we are executing and delivering against our priorities, a strategy refresh, the transformation, and our culture, and we are doing so with a real sense of urgency.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"First, on the strategy, we are laser-focused on swiftly and successfully implementing the strategic decisions we made over the past year to improve returns to our investors.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"We have signed deals in six of the Asia consumer markets, including the agreement to sell four markets that we announced yesterday.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"This means that within eight months of making the decision to exit these 13 businesses, we have a clear path in a majority of them and we are well into the process in the remaining markets.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"In Korea, we were decisive in determining the best path for our shareholders was the wind down our consumer operations and were able to get most of that charge behind us this quarter.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"Another area where we haven't wasted any time is Wealth Management, where we grew our ranks by a net 800 advisors, relationship managers, and others over the course of the year.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"They helped us add about 750 Private Bank clients and 45,000 Citigold clients in 2021.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"In what we've known as US Personal Banking, we're seeing good uptake of new products such as the Custom Cash Card and we've been building out digital platforms to capture opportunities in Installment Lending.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"And in addition to the progress we're seeing in TTS, we've also been building out our Security Services platform.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,We couldn't be more pleased to deepen our relationship with BlackRock by becoming the largest custodian with their iShares ETF.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"Second priority, we continue to execute on our transformation agenda in order to demonstrably strengthen our risk and controls as well as modernize our bank for a digital world.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"This work, it's foundational to everything we want to achieve.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,We are enhancing our operating model to improve long-term efficiency and our service to clients.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"As it relates to the consent orders, we are deep into execution mode.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,We continue to be in constructive dialogue with our regulators as we get their feedback and incorporate it into our ongoing execution and project plans.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"Third, and relatedly, we are building a culture that expects excellence and demands accountability.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"We're driving this effort in a variety of ways, including a more robust performance management process at this past year end, shifting the mix of compensation to better align with shareholders' interests, and various culture-changing initiatives.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,A culture of excellence also means creating a record of achievement that our people can be proud of.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,One area that our people take particular pride in is our ESG efforts.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"Later this month, we will share with you our plan to reach net zero by 2050, a commitment I made on my first day as CEO, 10 months ago.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"And of course, we are going to do all this with a singular focus on our clients as we help them navigate COVID.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"We certainly hope Omicron is the final disruptive phase of this pandemic, but there are also quite a few other issues to navigate, whether macroeconomic such as inflation or geopolitical such as tensions with Russia.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,We have seen the resilience and the importance of Citi as we supported our clients through uncharted waters and we will be with them in the next chapter as well.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"So now, I'd like to turn it over to Mark, and then we would be delighted to take your questions.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Thanks, Jane, and good morning, everyone.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,We have a lot to cover on today's call.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,I'm going to start by walking you through the financial reporting changes we plan on making in more detail.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Then, I'm going to walk you through the 2021 financial impact from the 13 Asia market exits, as well as Mexico, and changes we are making to our financial disclosure, and then finally, the quarterly results.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"As part of our strategy refresh, we've started to make changes to better align with our vision and strategy.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,We've refreshed our earnings presentation and included additional metrics and key drivers for the ICG businesses.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,Our goal is to simplify our financial reporting to make it much easier for our investors to understand our performance and our key assets.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Turning to slide 4, we lay out the details of the changes in financial reporting that Jane mentioned.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"First, we intend to move the consumer, small business, and middle-market banking operations of Citibanamex and the 13 Asia consumer exits under a new segment called Legacy Franchises.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,This will allow you to better understand the financials of the remaining company that will exist post these exits.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,We've experienced managing businesses being divested and are putting a dedicated team in place to manage the new segment.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,This will free up the management teams of the go-forward businesses to fully focus on executing on the firm's strategy.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Second, we are reorganizing our reporting units to help you better understand the financials of our businesses and the value they bring to Citi.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Starting with ICG, we will move TTS and Security Services to a reporting unit called Services.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,These businesses are foundational for us as they have a unique position given their global footprint and full suite product offering.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,Markets will therefore no longer include Security Services and instead will only include equity and fixed income markets.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"And lastly, on ICG, banking will only include advisory, equity underwriting, debt underwriting and corporate lending.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"The Global Consumer Bank, GCB, will be renamed Personal Banking and Wealth Management, PBWM.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,The Private Bank will move from ICG to PBWM.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"As a reminder, we announced in January of last year that we created a single wealth management organization under Citi Global Wealth now called Global Wealth Management, which is a distinct reporting unit.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,The creation of this unit unifies the wealth management teams creating a single integrated platform serving clients across the wealth continuum from the affluent segment to the ultra-high net worth clients.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,North America Consumer will but renamed to US Personal Banking and will remain a reporting unit under PBWM.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"This unit will continue to include Branded Cards, Retail Services, and Retail Banking.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,We plan on providing the financials for the new reporting units on this page under the ICG and PBWM segments starting no later than the second quarter earnings.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,And our Investor Day will be a natural opportunity to bring together all the work over the past year and lay out our medium-term vision and strategy for the firm.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,Slide 5 shows the contribution of the Citibanamex businesses that we plan to exit as well as the contribution from the 13 Asia markets.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Hopefully, this gives you a better sense of the financial results for the combined exits, and in the appendix on page 18, we have more detail on the 13 Asia exit markets and the deals that we've announced to date.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Turning to Mexico, as Jane mentioned, we remain committed to Mexico and will continue to serve our Institutional and Private Bank clients there.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"That said, upon very careful consideration and analysis, we decided that we are no longer the optimal owner for the businesses that we're exiting.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,The Mexico consumer and small business banking operations included in the intended exit represents the entirety of the Latin America Global Consumer Banking unit and the Mexico middle-market banking business that is currently included in Citi's Institutional Clients Group segment.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"On the left side of the page, we show key figures for 2020 and 2021 for the businesses we intend to exit in Mexico.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"In 2021, the businesses contributed $4.7 billion of revenue and $1.1 billion of net income.","billion, net income, revenue",yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"The businesses in total had $20 billion of loans, $31 billion of deposits, and approximately $4 billion of allocated TCE.",billion,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Again, we do not yet have a transaction and are pursuing multiple divestiture paths, so the ultimate financial impact of a transaction is not yet known.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,We will keep you updated on our progress as we run a thoughtful process that takes into consideration what is in the best interest of our shareholders as well as our clients and employees in Mexico.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"In addition to the opportunity to return additional capital to shareholders, these divestitures will also allow us to simplify the management and organizational structure across the firm.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Now turning to slide 6, as we've gone through our strategy refresh and simplification, we've been reviewing our disclosure and terminology and have decided that now is the right time to more closely align with our peers.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"First, revenue that we previously referred to as Net Interest Revenue will now be called Net Interest Income, and revenue that we previously referred to as Non-NIR will now be called Non-Interest Revenue.","revenue, net interest income",yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Second, as you can see on the page, we've revised how we account for insurance paid on our deposits, including FDIC and foreign deposit insurance.",,yes,No,,No,,No,,No,,No,,Yes,fdic,No,,No,
2021,Q4,Mark Mason,We have previously accounted for the deposit insurance as a contra revenue in Net Interest Income.,"revenue, net interest income",yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"However, beginning this quarter, we will report it as an expense and remove it from Net Interest Income.",net interest income,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"And as a reminder, this change is earnings neutral.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"We've made this change to make it easier for you to compare us to our peers and we have revised prior years to reflect the same reporting treatment to assist with comparability for 2019 to 2021, and the rest of the presentation will also reflect these two changes.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"On slide 7, we show financial results for the full firm.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"As Jane mentioned earlier, in the fourth quarter, we reported net income of $3.2 billion and an EPS of $1.46 and RoTCE of 7.4% on $17 billion of revenues.","billion, , net income",yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,Embedded in these results are costs of approximately $1.2 billion primarily related to the voluntary retirement program we offered in conjunction with the wind-down of our Korea consumer business as well as some additional Asia exit impacts which I will collectively refer to as the Asia divestiture impacts going forward.,billion,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Excluding these impacts, EPS would have been $1.99 with an RoTCE of approximately 10%.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"In the quarter, total revenues increased by 1% from last year as strength in Non-Interest Revenue driven by ICG, specifically TTS, Security Services, and Investment Banking was mostly offset by lower Net Interest Income across GCB and ICG.","revenue, net interest income",yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Our results include expenses of $13.5 billion, an increase of 18% versus the prior year.",billion,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Excluding the Asia divestiture cost, expenses would have increased by 8%.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Increased expenses were largely driven by investments in our transformation, business-led investments, and higher revenue-related expenses partially offset by productivity savings.",revenue,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Cost of credit was a net benefit in the quarter, primarily driven by an ACL release of approximately $1.4 billion related to the improved macro backdrop and continued improvement in portfolio quality.",billion,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Now turning to the full year, our revenues were down 5% driven by the normalization in markets, as well as elevated payment rates in consumer, somewhat offset by strong Non-Interest Revenue growth across ICG and in particular, in Investment Banking, TTS, and Security Services.",revenue,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Our full year expenses were up 9%, but excluding Asia divestiture costs, our expenses were up 6%.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Also for the full year, we generated RoTCE of 13% and 14% excluding Asia-related divestiture impacts.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"As a reminder, we had a benefit of close to $9 billion in ACL releases for the full year.",billion,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"On slide 8, we show an expense walk for the full year with the key underlying drivers.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"In 2021, excluding Asia divestiture impacts, expenses were up 6%, in line with previous guidance.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Looking forward, we recognize that we have a lot more work to do.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,The divestitures provide an opportunity to simplify our management and organizational structure.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,We're also taking a hard look at our structural expenses with an eye towards operating as efficiently and soundly as possible and self-funding investments.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,We have a lot more to say about this at our Investor Day.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"On slide 9, we show Net Interest Income, deposits, and loans.",net interest income,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"In the fourth quarter, Net Interest Income increased by approximately $130 million on a sequential basis driven by North America Consumer.","net interest income, million",yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Sequentially, net interest margin remained relatively stable.",,yes,No,,No,,No,,No,,No,,No,,No,,Yes,net interest margin
2021,Q4,Mark Mason,"On a year-over-year basis, Net Interest Income was flat.",net interest income,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Also on a year-overyear basis, average deposits grew in the quarter as we continued to deepen relationships with our institutional clients as well as our consumer clients, particularly in North America.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,Average loans were roughly flat year-overyear as growth in the ICG was offset by a decline in GCB.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"As the probability of higher rates has increased over the last few quarters, let me make a few comments regarding the potential impact from higher rates.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"In our 10-Q, we disclosed interest rate sensitivity assuming a parallel shift and a run-off balance sheet.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,This is different from our peers methodology which tends to assume a static balance sheet.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Assuming a static balance sheet and a 100-basis point parallel shift, we would expect Citi's total Net Interest Income across all currencies to increase by over three times more than what was disclosed in our third quarter 10-Q, or roughly $2.5 billion to $3 billion of Net Interest Income.","billion, net interest income",yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"On slide 10, we show our summary balance sheet and key capital and liquidity metrics.",liquidity,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,We maintain a very strong balance sheet.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Of our $2.3 trillion balance sheet, about 25% or $530 billion consistent of HQLA, and we maintain total liquidity resources of approximately $960 billion, and we continued to optimize our balance sheet deploying excess liquidity into securities as we took advantage of opportunities in the market, as well as reducing our shortterm and long-term debt sequentially and year-over-year.","billion, trillion, liquidity",yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"On the loan side, corporate loans represent approximately 60% of total loans, with loans to corporates outside of the US representing approximately 30% of total loans.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"And as we've mentioned in the past, about 80% of our total corporate loans are investment grade.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"As we look into the remainder of the year, there are a number of variables with respect to capital.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"These include regulatory headwinds that are impacting us along with the rest of the industry such as elevated GSIB surcharges, as well as the timing and impact from the divestitures of the 13 Asia exits and Mexico.",,yes,No,,No,,No,,No,,Yes,gsib,No,,No,,No,
2021,Q4,Mark Mason,"In light of this, you should expect us to manage to a CET1 ratio closer to 12% by the end of the year due to the expected GSIB surcharge increase at the beginning of 2023.",cet1,yes,Yes,cet1,No,,No,,No,,Yes,gsib,No,,No,,Yes,cet1 ratio
2021,Q4,Mark Mason,"That said, we remain focused on all aspects of capital with the goal of maintaining a CET1 ratio of 11.5%.",cet1,yes,Yes,cet1,No,,No,,No,,No,,No,,No,,Yes,cet1 ratio
2021,Q4,Mark Mason,"And as you know, under the SEB framework, we can assess on a quarter-by-quarter basis the right level of buybacks and we will continue to do so throughout the year with a goal of returning excess capital to shareholders.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"On slide 11, we show the results for our Institutional Clients Group for the fourth quarter.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Revenues increased 4% year-over-year driven by Investment Banking, Private Bank, and Security Services fees, partially offset by a decline in markets.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Expenses increased 10% year-over-year driven by transformation, business-led investments, and revenue-related expenses partially offset by productivity savings.",revenue,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,Cost of credit was a net benefit of approximately $300 million as net credit losses were more than offset by an ACL release.,million,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,And we continue to see strong credit performance with net credit losses declining on a year-overyear basis and nonaccrual loans down sequentially and year-over-year.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"This resulted in net income of $2.5 billion, down approximately 22% from the prior year largely driven by the higher expenses and a smaller ACL release versus the prior year.","billion, net income",yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,And ICG delivered a 10.8% RoTCE for the quarter.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,We also saw 5% growth in both loans and deposits on a year-over-year basis as we continue to see good momentum and deepening of existing client relationships and new client acquisitions.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"As for the full year, ICG delivered approximately $16 billion of net income on $44 billion of revenue with an RoTCE of roughly 17%.","billion, net income, revenue",yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"On slide 12, we show revenue performance by business and key drivers for our ICG business for the fourth quarter.",revenue,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,Treasury and Trade Solution revenues were slightly down versus the prior year driven by continued headwinds from rates offset by 18% growth in fees.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"In fact, our highest fee quarter ever, and revenue did increase sequentially driven by both Net Interest Income and strong fee growth.","revenue, net interest income",yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,We continue to see strong underlying drivers in TTS on a year-over-year basis that indicate continued strong client activity.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Since this is the first time we're showing key metrics that demonstrate this momentum, I want to briefly walk you through each one and what it represents.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,US dollar clearing transactions are up 4% which reflect the clearing and settlement activity of commercial and treasury flows for financial institutions.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,Cross-border flows were up 15%.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"These flows represent our global payment flows where we provide cross-border solutions for our clients that are fully integrated across our TTS and Markets business in over 145 currencies, and importantly, this client activity drives recurring fee revenues and generates significant operating deposits.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Commercial Card volumes, which reflect travel, purchase, and virtual card activity across all clients are up 48%.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Again, these metrics are indicators of client activity and fees, and on a combined basis drive approximately 50% of total TTS fee revenue.",revenue,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Investment Banking revenues are up 43% year-over-year driven by growth across products including record advisory performance, the best advisory quarter we've had in over a decade.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,Private Bank revenues were up 6% year-over-year as we continue to see strong momentum in new client acquisitions.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Overall markets revenues were down 17% versus last year, and while there were different dynamics that played through Fixed Income and Equity Markets performance, the performance is against a very strong quarter last year.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,Fixed Income Markets revenues were down 20% year-over-year.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"While we had solid growth in FX and commodities, this was more than offset by a decline in rates and spread products.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,Equity Markets revenues were down 3% year-over-year as continued growth in prime finance balances and structured activities was offset by a decline in cash.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,Security Services revenues grew 5% year-over-year as fees grew 11% driven by higher settlement volumes and higher assets under custody partially offset by interest rate headwinds.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Now turning to slide 13, here we show the results for our Global Consumer Banking business for the fourth quarter in constant dollars.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,Revenues declined 6% year-over-year driven by lower revenues across regions.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,Expenses were up 34% year-over-year driven by the Asia divestiture cost.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Excluding these costs, expenses were up 9% driven by transformation and business-led investments partially offset by productivity savings.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,Cost of credit was a $105 million benefit this quarter as an ACL release more than offset net credit losses.,million,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"The NCL rate for the quarter was 1.2%, a decline of 61 basis points year-over-year and 20 basis points sequentially.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
